text,label
Audit report 0bfe55b3-3b11-444a-a0e4-f65ce83af0dc by Auditor_34 on 2025-07-13 for Transaction Monitoring found HIGH issue: Transaction Monitoring issue detected.. Recommendation: Implement stricter Transaction Monitoring controls..,AUDIT_REPORT
Audit report b8144cc1-3dec-4179-ae8b-f1768be0d1c6 by Auditor_18 on 2024-12-08 for Transaction Monitoring found CRITICAL issue: Transaction Monitoring issue detected.. Recommendation: Implement stricter Transaction Monitoring controls..,AUDIT_REPORT
Audit report a62ea9ca-ddb8-45ca-9827-8d417899f8d2 by Auditor_42 on 2025-05-13 for Fraud Detection found LOW issue: Fraud Detection issue detected.. Recommendation: Implement stricter Fraud Detection controls..,AUDIT_REPORT
Audit report 4a51c788-c5b0-4cd2-8c25-9c985973491e by Auditor_15 on 2024-10-13 for Data Privacy found CRITICAL issue: Data Privacy issue detected.. Recommendation: Implement stricter Data Privacy controls..,AUDIT_REPORT
Audit report ab74ee0c-842a-46e5-bb48-defda0c1dbae by Auditor_11 on 2024-10-27 for Transaction Monitoring found CRITICAL issue: Transaction Monitoring issue detected.. Recommendation: Implement stricter Transaction Monitoring controls..,AUDIT_REPORT
Audit report d56b7a7a-835e-45e3-a714-41e7143884fa by Auditor_33 on 2025-04-10 for Fraud Detection found LOW issue: Fraud Detection issue detected.. Recommendation: Implement stricter Fraud Detection controls..,AUDIT_REPORT
Audit report 64400bd1-1053-43ef-aa7e-598f5bed80ab by Auditor_38 on 2025-06-05 for Transaction Monitoring found LOW issue: Transaction Monitoring issue detected.. Recommendation: Implement stricter Transaction Monitoring controls..,AUDIT_REPORT
Audit report 0a366494-b1b4-4773-8d9f-64cfd4a5d735 by Auditor_11 on 2024-10-22 for KYC Compliance found LOW issue: KYC Compliance issue detected.. Recommendation: Implement stricter KYC Compliance controls..,AUDIT_REPORT
Audit report b1bd61e3-18ec-4079-8d60-dfc5a7ad512e by Auditor_50 on 2025-03-16 for Transaction Monitoring found LOW issue: Transaction Monitoring issue detected.. Recommendation: Implement stricter Transaction Monitoring controls..,AUDIT_REPORT
Audit report 1e95843b-82f4-44f0-aab7-b7220b7225c5 by Auditor_15 on 2024-12-22 for KYC Compliance found MEDIUM issue: KYC Compliance issue detected.. Recommendation: Implement stricter KYC Compliance controls..,AUDIT_REPORT
Audit report 3c84b42d-7ee4-43b4-8a28-9cdd05da073e by Auditor_45 on 2025-09-09 for Fraud Detection found MEDIUM issue: Fraud Detection issue detected.. Recommendation: Implement stricter Fraud Detection controls..,AUDIT_REPORT
Audit report 4f0d4f85-129c-48c4-91e4-8e4b814975fe by Auditor_35 on 2025-01-27 for AML Procedures found MEDIUM issue: AML Procedures issue detected.. Recommendation: Implement stricter AML Procedures controls..,AUDIT_REPORT
Audit report 231b76ef-8ef7-49bc-a30e-f05872a5d86c by Auditor_11 on 2025-02-12 for KYC Compliance found HIGH issue: KYC Compliance issue detected.. Recommendation: Implement stricter KYC Compliance controls..,AUDIT_REPORT
Audit report d29b8687-1de8-4a33-a189-33d335f9b3cf by Auditor_32 on 2025-01-26 for Fraud Detection found HIGH issue: Fraud Detection issue detected.. Recommendation: Implement stricter Fraud Detection controls..,AUDIT_REPORT
Audit report fc1e5e69-f67c-45a3-9782-b9105991586e by Auditor_11 on 2025-05-17 for Fraud Detection found LOW issue: Fraud Detection issue detected.. Recommendation: Implement stricter Fraud Detection controls..,AUDIT_REPORT
Audit report 331b7711-0535-445b-ad0a-388966ea6501 by Auditor_15 on 2024-12-29 for Fraud Detection found LOW issue: Fraud Detection issue detected.. Recommendation: Implement stricter Fraud Detection controls..,AUDIT_REPORT
Audit report 6f891ee7-2933-48e9-847c-4b07cdedc78e by Auditor_40 on 2025-06-23 for Data Privacy found MEDIUM issue: Data Privacy issue detected.. Recommendation: Implement stricter Data Privacy controls..,AUDIT_REPORT
Audit report 853b8e95-54bf-4d0c-bf86-4641a439db0f by Auditor_33 on 2025-02-20 for Data Privacy found CRITICAL issue: Data Privacy issue detected.. Recommendation: Implement stricter Data Privacy controls..,AUDIT_REPORT
Audit report f98075eb-be6b-4772-a8c5-f311c07ed896 by Auditor_42 on 2025-01-28 for Fraud Detection found CRITICAL issue: Fraud Detection issue detected.. Recommendation: Implement stricter Fraud Detection controls..,AUDIT_REPORT
Audit report 8e39b5f8-7574-46fc-96e7-13d3da7cee18 by Auditor_32 on 2025-02-15 for KYC Compliance found MEDIUM issue: KYC Compliance issue detected.. Recommendation: Implement stricter KYC Compliance controls..,AUDIT_REPORT
Audit report de23c114-7efc-4fc3-a8d4-6ede6b90396b by Auditor_20 on 2025-01-02 for Transaction Monitoring found HIGH issue: Transaction Monitoring issue detected.. Recommendation: Implement stricter Transaction Monitoring controls..,AUDIT_REPORT
Audit report ad4b0ff7-999d-4b0d-8832-dc7331a5e0f6 by Auditor_17 on 2025-02-16 for AML Procedures found LOW issue: AML Procedures issue detected.. Recommendation: Implement stricter AML Procedures controls..,AUDIT_REPORT
Audit report 9b6b6925-a867-45ff-980c-bf9dc58543d1 by Auditor_28 on 2025-08-26 for Fraud Detection found HIGH issue: Fraud Detection issue detected.. Recommendation: Implement stricter Fraud Detection controls..,AUDIT_REPORT
Audit report 494865c0-468f-4bbc-b7ae-bdae3c25e776 by Auditor_49 on 2024-12-24 for Fraud Detection found CRITICAL issue: Fraud Detection issue detected.. Recommendation: Implement stricter Fraud Detection controls..,AUDIT_REPORT
Audit report 673d878d-7787-4bf9-bf71-6b9d47843457 by Auditor_8 on 2024-12-06 for Transaction Monitoring found CRITICAL issue: Transaction Monitoring issue detected.. Recommendation: Implement stricter Transaction Monitoring controls..,AUDIT_REPORT
Audit report 36d6264e-2f1e-40a7-a568-a7e2995b8f64 by Auditor_9 on 2025-05-25 for Transaction Monitoring found HIGH issue: Transaction Monitoring issue detected.. Recommendation: Implement stricter Transaction Monitoring controls..,AUDIT_REPORT
Audit report 8a7ef5f8-0e22-4142-a8af-00ace0bac838 by Auditor_42 on 2025-02-18 for KYC Compliance found CRITICAL issue: KYC Compliance issue detected.. Recommendation: Implement stricter KYC Compliance controls..,AUDIT_REPORT
Audit report 8fe3212f-408b-40f6-84f6-6b126845b55c by Auditor_1 on 2024-11-15 for Fraud Detection found MEDIUM issue: Fraud Detection issue detected.. Recommendation: Implement stricter Fraud Detection controls..,AUDIT_REPORT
Audit report d18a7f1e-da3d-4bfc-ba93-e4e35329e576 by Auditor_4 on 2024-11-24 for Data Privacy found MEDIUM issue: Data Privacy issue detected.. Recommendation: Implement stricter Data Privacy controls..,AUDIT_REPORT
Audit report f45c9998-c46f-4f8e-82cc-56f42b913d83 by Auditor_11 on 2024-11-11 for Transaction Monitoring found HIGH issue: Transaction Monitoring issue detected.. Recommendation: Implement stricter Transaction Monitoring controls..,AUDIT_REPORT
Audit report 272abadc-f5fb-43d0-9546-21235b3a0b7b by Auditor_25 on 2025-03-01 for Fraud Detection found LOW issue: Fraud Detection issue detected.. Recommendation: Implement stricter Fraud Detection controls..,AUDIT_REPORT
Audit report 6108fff0-7dd5-4ac6-9d61-d57a2449e8df by Auditor_1 on 2024-10-10 for Transaction Monitoring found HIGH issue: Transaction Monitoring issue detected.. Recommendation: Implement stricter Transaction Monitoring controls..,AUDIT_REPORT
Audit report af040110-8e8e-40e8-80f1-2e9cd481f47d by Auditor_3 on 2025-08-28 for Fraud Detection found MEDIUM issue: Fraud Detection issue detected.. Recommendation: Implement stricter Fraud Detection controls..,AUDIT_REPORT
Audit report 0d93d892-b041-43a2-bdc7-8ecac1f632e5 by Auditor_9 on 2025-06-23 for Fraud Detection found MEDIUM issue: Fraud Detection issue detected.. Recommendation: Implement stricter Fraud Detection controls..,AUDIT_REPORT
Audit report 1704baf7-d5ab-47b0-a875-21d687d2e0b4 by Auditor_41 on 2025-06-17 for AML Procedures found LOW issue: AML Procedures issue detected.. Recommendation: Implement stricter AML Procedures controls..,AUDIT_REPORT
Audit report 77c66001-e359-4712-bb8c-65489316ea10 by Auditor_17 on 2025-08-31 for AML Procedures found CRITICAL issue: AML Procedures issue detected.. Recommendation: Implement stricter AML Procedures controls..,AUDIT_REPORT
Audit report f11b2f89-57a9-4310-ae00-1279666caed0 by Auditor_18 on 2025-06-07 for AML Procedures found CRITICAL issue: AML Procedures issue detected.. Recommendation: Implement stricter AML Procedures controls..,AUDIT_REPORT
Audit report 9e317739-a234-458e-9a24-d9a1f7f1c6fa by Auditor_37 on 2024-10-15 for Fraud Detection found HIGH issue: Fraud Detection issue detected.. Recommendation: Implement stricter Fraud Detection controls..,AUDIT_REPORT
Audit report 6bf96aed-5c7f-4da6-a370-843456002378 by Auditor_11 on 2024-09-25 for Fraud Detection found CRITICAL issue: Fraud Detection issue detected.. Recommendation: Implement stricter Fraud Detection controls..,AUDIT_REPORT
Audit report c754c075-dbe9-47e0-967d-d2ce20b5012f by Auditor_39 on 2025-07-09 for Fraud Detection found MEDIUM issue: Fraud Detection issue detected.. Recommendation: Implement stricter Fraud Detection controls..,AUDIT_REPORT
Audit report 80273218-38e4-4594-915c-908632da4e34 by Auditor_35 on 2025-07-31 for AML Procedures found HIGH issue: AML Procedures issue detected.. Recommendation: Implement stricter AML Procedures controls..,AUDIT_REPORT
Audit report 80999422-373a-4740-a5f1-d5c38832e76a by Auditor_30 on 2025-08-11 for Fraud Detection found HIGH issue: Fraud Detection issue detected.. Recommendation: Implement stricter Fraud Detection controls..,AUDIT_REPORT
Audit report a8b12a5d-252d-4a78-9ef0-ac89c482ac88 by Auditor_36 on 2024-11-14 for KYC Compliance found HIGH issue: KYC Compliance issue detected.. Recommendation: Implement stricter KYC Compliance controls..,AUDIT_REPORT
Audit report 1802fa01-0b22-44ad-9663-35a4c0ca95f1 by Auditor_44 on 2025-02-08 for Data Privacy found LOW issue: Data Privacy issue detected.. Recommendation: Implement stricter Data Privacy controls..,AUDIT_REPORT
Audit report 21b241b0-5dc9-4357-b59b-f957d120007c by Auditor_30 on 2025-09-10 for Fraud Detection found MEDIUM issue: Fraud Detection issue detected.. Recommendation: Implement stricter Fraud Detection controls..,AUDIT_REPORT
Audit report 11eec5ad-fd8c-469d-a50e-2530af131618 by Auditor_32 on 2025-06-14 for Transaction Monitoring found LOW issue: Transaction Monitoring issue detected.. Recommendation: Implement stricter Transaction Monitoring controls..,AUDIT_REPORT
Audit report 2a7849f1-3fa7-40d6-9f66-9edef06f07f7 by Auditor_29 on 2024-10-26 for AML Procedures found LOW issue: AML Procedures issue detected.. Recommendation: Implement stricter AML Procedures controls..,AUDIT_REPORT
Audit report eca8a40a-ae1c-416a-9f1c-d967ca209d8e by Auditor_20 on 2025-05-14 for KYC Compliance found HIGH issue: KYC Compliance issue detected.. Recommendation: Implement stricter KYC Compliance controls..,AUDIT_REPORT
Audit report 7387ae4e-150f-4ab5-a3ff-a603d9870081 by Auditor_6 on 2025-04-13 for AML Procedures found MEDIUM issue: AML Procedures issue detected.. Recommendation: Implement stricter AML Procedures controls..,AUDIT_REPORT
Audit report 3830a684-55e1-4fda-bdeb-6baa5975b196 by Auditor_26 on 2025-03-13 for Transaction Monitoring found CRITICAL issue: Transaction Monitoring issue detected.. Recommendation: Implement stricter Transaction Monitoring controls..,AUDIT_REPORT
Audit report 7e193af9-a754-45eb-a083-b66ea217ac10 by Auditor_47 on 2025-07-14 for Fraud Detection found MEDIUM issue: Fraud Detection issue detected.. Recommendation: Implement stricter Fraud Detection controls..,AUDIT_REPORT
Audit report 30e1fec9-febd-45a3-99a5-92cd54947233 by Auditor_29 on 2024-10-23 for Transaction Monitoring found CRITICAL issue: Transaction Monitoring issue detected.. Recommendation: Implement stricter Transaction Monitoring controls..,AUDIT_REPORT
Audit report 861dfa87-4945-4c5a-a922-7bd4815d988e by Auditor_21 on 2024-11-25 for Fraud Detection found MEDIUM issue: Fraud Detection issue detected.. Recommendation: Implement stricter Fraud Detection controls..,AUDIT_REPORT
Audit report 3b46088a-6f02-4bfc-9498-877b0e9e0397 by Auditor_46 on 2025-04-26 for Fraud Detection found HIGH issue: Fraud Detection issue detected.. Recommendation: Implement stricter Fraud Detection controls..,AUDIT_REPORT
Audit report 3b43b639-f492-4fba-a425-92039a4af8d3 by Auditor_25 on 2024-12-31 for Transaction Monitoring found MEDIUM issue: Transaction Monitoring issue detected.. Recommendation: Implement stricter Transaction Monitoring controls..,AUDIT_REPORT
Audit report 21a367a2-b8dd-4f75-be3c-653e8e8181cb by Auditor_16 on 2025-07-31 for AML Procedures found CRITICAL issue: AML Procedures issue detected.. Recommendation: Implement stricter AML Procedures controls..,AUDIT_REPORT
Audit report 4f1182e6-b6c0-4956-b67c-d9bd9cd90e40 by Auditor_48 on 2025-04-15 for Fraud Detection found MEDIUM issue: Fraud Detection issue detected.. Recommendation: Implement stricter Fraud Detection controls..,AUDIT_REPORT
Audit report 57f1a474-fe55-45c2-b5e4-568fd9705973 by Auditor_27 on 2025-01-07 for Transaction Monitoring found HIGH issue: Transaction Monitoring issue detected.. Recommendation: Implement stricter Transaction Monitoring controls..,AUDIT_REPORT
Audit report d8814d6d-95c8-419e-b7e3-e53ad49587b2 by Auditor_13 on 2024-12-31 for Data Privacy found LOW issue: Data Privacy issue detected.. Recommendation: Implement stricter Data Privacy controls..,AUDIT_REPORT
Audit report 17b554c3-2a69-420a-a27d-24ad61be98e9 by Auditor_32 on 2025-05-14 for Data Privacy found MEDIUM issue: Data Privacy issue detected.. Recommendation: Implement stricter Data Privacy controls..,AUDIT_REPORT
Audit report e0c7e508-e942-4cee-9bea-67331a91d6ba by Auditor_4 on 2024-12-02 for AML Procedures found LOW issue: AML Procedures issue detected.. Recommendation: Implement stricter AML Procedures controls..,AUDIT_REPORT
Audit report e8f5d221-9fee-4276-a686-6aa0ae6597c3 by Auditor_46 on 2024-12-10 for Data Privacy found HIGH issue: Data Privacy issue detected.. Recommendation: Implement stricter Data Privacy controls..,AUDIT_REPORT
Audit report 50ef9881-3861-4801-83cd-945c3cdf61fc by Auditor_23 on 2025-04-07 for AML Procedures found MEDIUM issue: AML Procedures issue detected.. Recommendation: Implement stricter AML Procedures controls..,AUDIT_REPORT
Audit report afba2d36-4e15-4dbf-a3d7-1c54896d053e by Auditor_50 on 2025-08-22 for Data Privacy found MEDIUM issue: Data Privacy issue detected.. Recommendation: Implement stricter Data Privacy controls..,AUDIT_REPORT
Audit report cb35b63a-f024-49dc-a88b-9831e615dad4 by Auditor_36 on 2025-03-29 for Fraud Detection found CRITICAL issue: Fraud Detection issue detected.. Recommendation: Implement stricter Fraud Detection controls..,AUDIT_REPORT
Audit report 5f25c2af-89e6-42e7-9470-da75748b1bb7 by Auditor_38 on 2025-04-24 for Data Privacy found HIGH issue: Data Privacy issue detected.. Recommendation: Implement stricter Data Privacy controls..,AUDIT_REPORT
Audit report e59d2376-d93d-4222-b271-95339a67c054 by Auditor_49 on 2024-10-31 for AML Procedures found MEDIUM issue: AML Procedures issue detected.. Recommendation: Implement stricter AML Procedures controls..,AUDIT_REPORT
Audit report 05ddd3e2-a02a-4e5a-9a35-2cfcd7d719ef by Auditor_11 on 2025-07-27 for KYC Compliance found MEDIUM issue: KYC Compliance issue detected.. Recommendation: Implement stricter KYC Compliance controls..,AUDIT_REPORT
Audit report d1da5d4f-7c90-472b-8190-6c131595984d by Auditor_4 on 2024-11-21 for Data Privacy found CRITICAL issue: Data Privacy issue detected.. Recommendation: Implement stricter Data Privacy controls..,AUDIT_REPORT
Audit report d52140eb-cf0d-4d2a-b706-89a9a2a9f3ad by Auditor_24 on 2024-09-29 for AML Procedures found HIGH issue: AML Procedures issue detected.. Recommendation: Implement stricter AML Procedures controls..,AUDIT_REPORT
Audit report 10f3d6bb-e60e-483d-bedf-b5e81cc0af50 by Auditor_40 on 2025-08-30 for Data Privacy found LOW issue: Data Privacy issue detected.. Recommendation: Implement stricter Data Privacy controls..,AUDIT_REPORT
Audit report e267a408-461d-4db4-a891-ec2e9c4944b7 by Auditor_12 on 2025-05-16 for Transaction Monitoring found MEDIUM issue: Transaction Monitoring issue detected.. Recommendation: Implement stricter Transaction Monitoring controls..,AUDIT_REPORT
Audit report e65a648b-71bd-42e2-a137-8c38dbb38f40 by Auditor_8 on 2025-06-22 for Transaction Monitoring found HIGH issue: Transaction Monitoring issue detected.. Recommendation: Implement stricter Transaction Monitoring controls..,AUDIT_REPORT
Audit report 301eed67-d09b-42e3-bc77-e83eb52806cc by Auditor_29 on 2025-08-27 for KYC Compliance found MEDIUM issue: KYC Compliance issue detected.. Recommendation: Implement stricter KYC Compliance controls..,AUDIT_REPORT
Audit report f78c039c-82f8-417f-8d75-55f3cad5609d by Auditor_35 on 2024-11-02 for Data Privacy found MEDIUM issue: Data Privacy issue detected.. Recommendation: Implement stricter Data Privacy controls..,AUDIT_REPORT
Audit report c1969bab-4f7d-4960-9eab-67d722f647b8 by Auditor_25 on 2025-09-02 for AML Procedures found CRITICAL issue: AML Procedures issue detected.. Recommendation: Implement stricter AML Procedures controls..,AUDIT_REPORT
Audit report e527a9f1-c04e-4c0f-8069-aed8f65cbed5 by Auditor_29 on 2025-02-16 for KYC Compliance found CRITICAL issue: KYC Compliance issue detected.. Recommendation: Implement stricter KYC Compliance controls..,AUDIT_REPORT
Audit report 813bd51e-6cf0-4724-b561-679420b87180 by Auditor_31 on 2024-09-24 for AML Procedures found CRITICAL issue: AML Procedures issue detected.. Recommendation: Implement stricter AML Procedures controls..,AUDIT_REPORT
Audit report d65a7107-6ea3-4721-a17b-ccc8d8ac08d8 by Auditor_39 on 2025-08-20 for AML Procedures found HIGH issue: AML Procedures issue detected.. Recommendation: Implement stricter AML Procedures controls..,AUDIT_REPORT
Audit report 813c35ee-7335-43db-89d8-be0cacb17d13 by Auditor_25 on 2024-11-07 for AML Procedures found HIGH issue: AML Procedures issue detected.. Recommendation: Implement stricter AML Procedures controls..,AUDIT_REPORT
Audit report d625ea6b-b01b-4ac6-a9fc-bb3be4863788 by Auditor_11 on 2025-07-03 for Transaction Monitoring found CRITICAL issue: Transaction Monitoring issue detected.. Recommendation: Implement stricter Transaction Monitoring controls..,AUDIT_REPORT
Audit report d8fe1c05-2304-4067-aa19-ddacda612573 by Auditor_38 on 2024-10-09 for Data Privacy found CRITICAL issue: Data Privacy issue detected.. Recommendation: Implement stricter Data Privacy controls..,AUDIT_REPORT
Audit report 9fb0e160-869c-4e97-82e1-a649e3aa03eb by Auditor_12 on 2025-06-21 for Transaction Monitoring found MEDIUM issue: Transaction Monitoring issue detected.. Recommendation: Implement stricter Transaction Monitoring controls..,AUDIT_REPORT
Audit report 285c3958-cd37-41a8-9041-30913f88522e by Auditor_48 on 2025-06-27 for Data Privacy found LOW issue: Data Privacy issue detected.. Recommendation: Implement stricter Data Privacy controls..,AUDIT_REPORT
Audit report ba21a74e-2b2e-458b-8281-5def107f1506 by Auditor_7 on 2025-06-03 for Fraud Detection found LOW issue: Fraud Detection issue detected.. Recommendation: Implement stricter Fraud Detection controls..,AUDIT_REPORT
Audit report b14c8de7-fc77-4102-98e4-79df0c44abda by Auditor_30 on 2025-07-25 for AML Procedures found HIGH issue: AML Procedures issue detected.. Recommendation: Implement stricter AML Procedures controls..,AUDIT_REPORT
Audit report 7cd8a139-b6d2-468b-8c9a-1175dbe3106c by Auditor_27 on 2025-03-17 for AML Procedures found LOW issue: AML Procedures issue detected.. Recommendation: Implement stricter AML Procedures controls..,AUDIT_REPORT
Audit report 5643ce77-ff6a-4410-af56-afd3381d6c44 by Auditor_4 on 2025-05-07 for Data Privacy found CRITICAL issue: Data Privacy issue detected.. Recommendation: Implement stricter Data Privacy controls..,AUDIT_REPORT
Audit report 491f51fc-8527-4cdf-b895-5330cb97d2ca by Auditor_42 on 2025-05-15 for Transaction Monitoring found CRITICAL issue: Transaction Monitoring issue detected.. Recommendation: Implement stricter Transaction Monitoring controls..,AUDIT_REPORT
Audit report 744381eb-4d45-491d-bbc6-f168a78d8fc0 by Auditor_15 on 2025-02-01 for KYC Compliance found MEDIUM issue: KYC Compliance issue detected.. Recommendation: Implement stricter KYC Compliance controls..,AUDIT_REPORT
Audit report dff8cd63-c381-45a1-bbbd-5c93feec1b96 by Auditor_23 on 2025-02-10 for Data Privacy found LOW issue: Data Privacy issue detected.. Recommendation: Implement stricter Data Privacy controls..,AUDIT_REPORT
Audit report fa6cf3b0-5065-4c8c-8e29-92b06190c125 by Auditor_45 on 2025-04-18 for KYC Compliance found MEDIUM issue: KYC Compliance issue detected.. Recommendation: Implement stricter KYC Compliance controls..,AUDIT_REPORT
Audit report 90f07e41-635e-462f-9cd5-57dfc6ebe574 by Auditor_15 on 2025-05-20 for Fraud Detection found HIGH issue: Fraud Detection issue detected.. Recommendation: Implement stricter Fraud Detection controls..,AUDIT_REPORT
Audit report 7b757cc6-2aee-4aea-88de-d3eb3a6f8b59 by Auditor_18 on 2024-09-19 for KYC Compliance found HIGH issue: KYC Compliance issue detected.. Recommendation: Implement stricter KYC Compliance controls..,AUDIT_REPORT
Audit report 03d2599b-5d71-4efd-8f3e-e66c592efb80 by Auditor_20 on 2024-12-12 for AML Procedures found HIGH issue: AML Procedures issue detected.. Recommendation: Implement stricter AML Procedures controls..,AUDIT_REPORT
Audit report f6397e77-7a80-4098-bc14-48b598128356 by Auditor_43 on 2024-12-17 for KYC Compliance found LOW issue: KYC Compliance issue detected.. Recommendation: Implement stricter KYC Compliance controls..,AUDIT_REPORT
Audit report dabfbbd5-5752-4992-8735-29793b39c7b6 by Auditor_7 on 2024-10-13 for AML Procedures found HIGH issue: AML Procedures issue detected.. Recommendation: Implement stricter AML Procedures controls..,AUDIT_REPORT
Audit report 9ff3181d-5dba-4858-9b96-99242695a513 by Auditor_40 on 2025-05-08 for Data Privacy found HIGH issue: Data Privacy issue detected.. Recommendation: Implement stricter Data Privacy controls..,AUDIT_REPORT
Audit report 2beeb99a-ca4b-4b07-804f-12035068833b by Auditor_15 on 2025-05-01 for Fraud Detection found LOW issue: Fraud Detection issue detected.. Recommendation: Implement stricter Fraud Detection controls..,AUDIT_REPORT
Audit report 3d3de8b8-beec-4481-84b1-d4ad0e1e14dd by Auditor_23 on 2024-10-31 for AML Procedures found CRITICAL issue: AML Procedures issue detected.. Recommendation: Implement stricter AML Procedures controls..,AUDIT_REPORT
Audit report 40bdb00c-e330-41d6-83a2-61e793868f85 by Auditor_39 on 2025-01-03 for KYC Compliance found LOW issue: KYC Compliance issue detected.. Recommendation: Implement stricter KYC Compliance controls..,AUDIT_REPORT
Audit report 20c1d06f-d38b-45ed-a96c-c4efd79379c9 by Auditor_48 on 2025-06-24 for Data Privacy found MEDIUM issue: Data Privacy issue detected.. Recommendation: Implement stricter Data Privacy controls..,AUDIT_REPORT
Audit report 5334a52c-7ff0-4cd3-a468-24512025f5c8 by Auditor_12 on 2025-09-12 for AML Procedures found MEDIUM issue: AML Procedures issue detected.. Recommendation: Implement stricter AML Procedures controls..,AUDIT_REPORT
Audit report d1853c06-5df7-4f60-98d8-8ed7e1a3e402 by Auditor_24 on 2025-05-29 for KYC Compliance found HIGH issue: KYC Compliance issue detected.. Recommendation: Implement stricter KYC Compliance controls..,AUDIT_REPORT
Audit report e2e3f99e-9b71-4d05-903a-1ca7a910d69b by Auditor_35 on 2025-07-04 for AML Procedures found HIGH issue: AML Procedures issue detected.. Recommendation: Implement stricter AML Procedures controls..,AUDIT_REPORT
Audit report 6060c969-7a59-4110-82dd-e9e6b20f21c6 by Auditor_45 on 2024-12-26 for Transaction Monitoring found MEDIUM issue: Transaction Monitoring issue detected.. Recommendation: Implement stricter Transaction Monitoring controls..,AUDIT_REPORT
Audit report 5c085991-5f18-49de-a1e5-fa1726d83a82 by Auditor_38 on 2025-03-03 for KYC Compliance found MEDIUM issue: KYC Compliance issue detected.. Recommendation: Implement stricter KYC Compliance controls..,AUDIT_REPORT
Audit report 6a429f21-afe1-424c-bc51-e0f24609ff6e by Auditor_41 on 2025-06-08 for Transaction Monitoring found MEDIUM issue: Transaction Monitoring issue detected.. Recommendation: Implement stricter Transaction Monitoring controls..,AUDIT_REPORT
Audit report 868f8176-ccf1-4b13-b5a4-3bfe1f67ce46 by Auditor_42 on 2025-02-26 for Data Privacy found CRITICAL issue: Data Privacy issue detected.. Recommendation: Implement stricter Data Privacy controls..,AUDIT_REPORT
Audit report d219bac7-ee1a-472a-a978-0003250feb1c by Auditor_8 on 2024-11-29 for Transaction Monitoring found CRITICAL issue: Transaction Monitoring issue detected.. Recommendation: Implement stricter Transaction Monitoring controls..,AUDIT_REPORT
Audit report 3541a2e5-c43e-499e-8c6a-1040e2b617bb by Auditor_7 on 2025-07-17 for Fraud Detection found HIGH issue: Fraud Detection issue detected.. Recommendation: Implement stricter Fraud Detection controls..,AUDIT_REPORT
Audit report 9c3be4ed-6cad-4ae4-9894-eb8356301b75 by Auditor_4 on 2024-10-19 for Data Privacy found MEDIUM issue: Data Privacy issue detected.. Recommendation: Implement stricter Data Privacy controls..,AUDIT_REPORT
Audit report 050463dd-4aee-4099-957c-d184ebfdfd70 by Auditor_4 on 2025-01-29 for KYC Compliance found LOW issue: KYC Compliance issue detected.. Recommendation: Implement stricter KYC Compliance controls..,AUDIT_REPORT
Audit report 4f409de1-f372-46d4-b051-99ebd233d023 by Auditor_9 on 2025-04-04 for KYC Compliance found HIGH issue: KYC Compliance issue detected.. Recommendation: Implement stricter KYC Compliance controls..,AUDIT_REPORT
Audit report 714cc900-fa8e-4524-b7fc-efd221ec7fdb by Auditor_26 on 2024-09-25 for KYC Compliance found HIGH issue: KYC Compliance issue detected.. Recommendation: Implement stricter KYC Compliance controls..,AUDIT_REPORT
Audit report f4336687-60aa-4138-99ad-828dfd5c215a by Auditor_36 on 2025-05-04 for KYC Compliance found HIGH issue: KYC Compliance issue detected.. Recommendation: Implement stricter KYC Compliance controls..,AUDIT_REPORT
Audit report 328e07dd-aade-41e8-a7a9-0c3067834de2 by Auditor_20 on 2024-12-18 for KYC Compliance found CRITICAL issue: KYC Compliance issue detected.. Recommendation: Implement stricter KYC Compliance controls..,AUDIT_REPORT
Audit report 377c40b8-7569-44d0-8940-c2f5551fd27d by Auditor_38 on 2024-12-31 for Data Privacy found HIGH issue: Data Privacy issue detected.. Recommendation: Implement stricter Data Privacy controls..,AUDIT_REPORT
Audit report 0b28ed23-919c-491e-a7ea-b5559ac6e184 by Auditor_13 on 2025-09-10 for Transaction Monitoring found HIGH issue: Transaction Monitoring issue detected.. Recommendation: Implement stricter Transaction Monitoring controls..,AUDIT_REPORT
Audit report 350b71be-2b7e-41f4-80de-a9c6d1c019f8 by Auditor_9 on 2025-02-02 for AML Procedures found MEDIUM issue: AML Procedures issue detected.. Recommendation: Implement stricter AML Procedures controls..,AUDIT_REPORT
Audit report 61c6fae6-5fe9-4147-9c4a-0b64a12f6a1f by Auditor_11 on 2025-06-13 for Fraud Detection found HIGH issue: Fraud Detection issue detected.. Recommendation: Implement stricter Fraud Detection controls..,AUDIT_REPORT
Audit report fdb58174-7afa-4cdb-898d-fdd9a2cc66bc by Auditor_31 on 2025-07-07 for KYC Compliance found LOW issue: KYC Compliance issue detected.. Recommendation: Implement stricter KYC Compliance controls..,AUDIT_REPORT
Audit report 5555cc27-d54a-419a-b8f5-bfc2154df619 by Auditor_46 on 2025-06-22 for Data Privacy found LOW issue: Data Privacy issue detected.. Recommendation: Implement stricter Data Privacy controls..,AUDIT_REPORT
Audit report 7d28666f-4503-4013-aab0-533e01d6dc19 by Auditor_36 on 2025-02-13 for AML Procedures found LOW issue: AML Procedures issue detected.. Recommendation: Implement stricter AML Procedures controls..,AUDIT_REPORT
Audit report 47df7fa8-4e6d-4636-8550-8513f00ed113 by Auditor_35 on 2024-11-28 for AML Procedures found CRITICAL issue: AML Procedures issue detected.. Recommendation: Implement stricter AML Procedures controls..,AUDIT_REPORT
